comp_code,comp_name,employee_id,employee_name,date,func_code,func,salary
2,The Grove at Parkside,18085,Xavier Ross,1/11/2022 0:00,7,General Services Assistant,1212
4,The Summit at Laurel Canyon,17942,Jorge Russell,1/11/2022 0:00,3,Carpenter,"1739,3"
9,The Residences at Westlake,23178,Joel Perry,1/11/2022 0:00,2,Bricklayer,1859
9,The Residences at Westlake,23001,Maxwell Butler,1/11/2022 0:00,7,General Services Assistant,1212
1,The Meadows at Sunset Ridge,28775,Aidan Barnes,1/11/2022 0:00,44,Construction Manager,3000
1,The Meadows at Sunset Ridge,30178,Alvin Curry,1/11/2022 0:00,7,General Services Assistant,1221
1,The Meadows at Sunset Ridge,29803,Grant Hamilton,1/11/2022 0:00,204,Office Assistant,1800
1,The Meadows at Sunset Ridge,29055,Ricardo West,1/11/2022 0:00,3,Carpenter,1221
1,The Meadows at Sunset Ridge,29492,Collin Alexander,1/11/2022 0:00,3,Carpenter,1870
1,The Meadows at Sunset Ridge,24213,Josiah Hunt,1/11/2022 0:00,29,Civil Engineer,5500
1,The Meadows at Sunset Ridge,30192,Gregory Chavez,1/11/2022 0:00,20,Trainee,950
1,The Meadows at Sunset Ridge,28844,Francisco Gibson,1/11/2022 0:00,96,Construction Foreman,5300
1,The Meadows at Sunset Ridge,30331,Liam Bryant,1/11/2022 0:00,101,Tower Crane Operator,1870
1,The Meadows at Sunset Ridge,29387,Kaleb Ellis,1/11/2022 0:00,6,Concrete Mixer Operator,1870
1,The Meadows at Sunset Ridge,31880,Donnell Cherry,1/11/2022 0:00,2,Bricklayer,"1922,52"
1,The Meadows at Sunset Ridge,31873,Dillion Daugherty,1/11/2022 0:00,2,Bricklayer,"1922,52"
1,The Meadows at Sunset Ridge,29738,Erik Murray,1/11/2022 0:00,2,Bricklayer,1870
1,The Meadows at Sunset Ridge,30818,Geoffrey Rosales,1/11/2022 0:00,2,Bricklayer,"1327,1"
1,The Meadows at Sunset Ridge,30821,Elisha York,1/11/2022 0:00,2,Bricklayer,"1327,1"
1,The Meadows at Sunset Ridge,29991,Owen Ford,1/11/2022 0:00,2,Bricklayer,1870
1,The Meadows at Sunset Ridge,31269,Raymundo Hendricks,1/11/2022 0:00,2,Bricklayer,"1858,43"
1,The Meadows at Sunset Ridge,31713,Bradly Frye,1/11/2022 0:00,2,Bricklayer,"1602,1"
1,The Meadows at Sunset Ridge,31477,Chaim Mayer,1/11/2022 0:00,7,General Services Assistant,"1254,73"
1,The Meadows at Sunset Ridge,30995,Kory McClure,1/11/2022 0:00,2,Bricklayer,1683
1,The Meadows at Sunset Ridge,31876,Kylan Bray,1/11/2022 0:00,2,Bricklayer,"1922,52"
1,The Meadows at Sunset Ridge,30761,Deangelo Jefferson,1/11/2022 0:00,2,Bricklayer,"1508,06"
1,The Meadows at Sunset Ridge,31512,Darrion Donovan,1/11/2022 0:00,2,Bricklayer,"1589,28"
1,The Meadows at Sunset Ridge,32424,Amy Robinson,1/11/2022 0:00,222,Grout Applicator,1375
1,The Meadows at Sunset Ridge,31688,Mekhi Rubio,1/11/2022 0:00,7,General Services Assistant,"1130,52"
1,The Meadows at Sunset Ridge,31206,Jameson Clay,1/11/2022 0:00,7,General Services Assistant,1298
1,The Meadows at Sunset Ridge,31122,Emmett Beasley,1/11/2022 0:00,7,General Services Assistant,1298
1,The Meadows at Sunset Ridge,31485,Sonny Walls,1/11/2022 0:00,7,General Services Assistant,"1254,73"
1,The Meadows at Sunset Ridge,31286,Cristobal Rangel,1/11/2022 0:00,7,General Services Assistant,"1172,39"
1,The Meadows at Sunset Ridge,30985,Daryl Mercado,1/11/2022 0:00,7,General Services Assistant,"1098,9"
1,The Meadows at Sunset Ridge,31717,Freddie Bernard,1/11/2022 0:00,7,General Services Assistant,"1046,77"
1,The Meadows at Sunset Ridge,31760,Kavon Rosario,1/11/2022 0:00,7,General Services Assistant,1298
1,The Meadows at Sunset Ridge,29737,Clayton Kennedy,1/11/2022 0:00,7,General Services Assistant,1221
1,The Meadows at Sunset Ridge,31151,Clifton Barron,1/11/2022 0:00,7,General Services Assistant,1298
1,The Meadows at Sunset Ridge,29393,Corey Harrison,1/11/2022 0:00,7,General Services Assistant,1221
1,The Meadows at Sunset Ridge,29128,Ivan Alvarez,1/11/2022 0:00,7,General Services Assistant,1221
1,The Meadows at Sunset Ridge,30081,Carter Wells,1/11/2022 0:00,7,General Services Assistant,1221
1,The Meadows at Sunset Ridge,32016,Treyvon Davila,1/11/2022 0:00,7,General Services Assistant,1298
1,The Meadows at Sunset Ridge,30537,Roderick Flowers,1/11/2022 0:00,7,General Services Assistant,1221
1,The Meadows at Sunset Ridge,29733,Scott Olson,1/11/2022 0:00,27,Safety Technician,2500
1,The Meadows at Sunset Ridge,32063,Amber Frey,1/11/2022 0:00,10,Watchman,1298
1,The Meadows at Sunset Ridge,31687,Alessandro Benjamin,1/11/2022 0:00,10,Watchman,"1130,52"
1,The Arbors at Willow Creek,23831,Alan Tucker,1/11/2022 0:00,2,Bricklayer,1859
1,The Arbors at Willow Creek,23832,Raymond Freeman,1/11/2022 0:00,7,General Services Assistant,1212
1,The Retreat at Oak Forest,23465,Brett Burns,1/11/2022 0:00,3,Carpenter,1870
1,The Villas at Hunter's Glen,32261,Danielle Braun,1/11/2022 0:00,20,Trainee,950
1,The Villas at Hunter's Glen,24921,Colton Jenkins,1/11/2022 0:00,2,Bricklayer,"1290,45"
1,The Villas at Hunter's Glen,23706,Paul Long,1/11/2022 0:00,4,Painter,"1970,58"
1,The Pines at Windward,31789,Harvey Choi,1/11/2022 0:00,44,Construction Manager,"1052,17"
1,The Pines at Windward,27497,Alfredo Little,1/11/2022 0:00,7,General Services Assistant,1400
1,The Pines at Windward,28000,Elijah Mitchell,1/11/2022 0:00,20,Trainee,950
1,The Pines at Windward,21652,Grayson Holland,1/11/2022 0:00,232,Carpenter B,"1053,43"
1,The Pines at Windward,24824,Carl Davidson,1/11/2022 0:00,232,Carpenter B,1859
1,The Pines at Windward,23889,Tommy Schneider,1/11/2022 0:00,232,Carpenter B,1859
1,The Pines at Windward,21599,Roman Curtis,1/11/2022 0:00,107,Foreman,"3610,6"
1,The Pines at Windward,27261,Brent Delgado,1/11/2022 0:00,29,Civil Engineer,3500
1,The Pines at Windward,31667,Michelle Haney,1/11/2022 0:00,20,Trainee,950
1,The Pines at Windward,23242,Ramon Pena,1/11/2022 0:00,96,Construction Foreman,"2145,4"
1,The Pines at Windward,27330,Moises Douglas,1/11/2022 0:00,102,Gantry Crane Operator,"1562,04"
1,The Pines at Windward,27709,Lawrence Rios,1/11/2022 0:00,102,Gantry Crane Operator,"2231,5"
1,The Pines at Windward,23257,Tre Larsen,1/11/2022 0:00,6,Concrete Mixer Operator,"1236,4"
1,The Pines at Windward,28116,Jack Baker,1/11/2022 0:00,2,Bricklayer,1859
1,The Pines at Windward,28742,Quentin Barrett,1/11/2022 0:00,233,Bricklayer A,1212
1,The Pines at Windward,9889,Braxton Estrada,1/11/2022 0:00,231,Bricklayer B,"1053,43"
1,The Pines at Windward,31141,Marcel McClain,1/11/2022 0:00,7,General Services Assistant,"1236,4"
1,The Pines at Windward,25178,Tyson Wade,1/11/2022 0:00,231,Bricklayer B,1212
1,The Pines at Windward,30865,Aldo Vincent,1/11/2022 0:00,231,Bricklayer B,1859
1,The Pines at Windward,23755,Marshall Nunez,1/11/2022 0:00,231,Bricklayer B,1859
1,The Pines at Windward,24170,Camden Parks,1/11/2022 0:00,231,Bricklayer B,1859
1,The Pines at Windward,32408,Margaret Allen,1/11/2022 0:00,231,Bricklayer B,"1895,69"
1,The Pines at Windward,25131,Brody Caldwell,1/11/2022 0:00,231,Bricklayer B,1859
1,The Pines at Windward,23757,Ernesto Leonard,1/11/2022 0:00,231,Bricklayer B,1859
1,The Pines at Windward,32179,Sierra Kaiser,1/11/2022 0:00,231,Bricklayer B,1749
1,The Pines at Windward,24574,Isiah Chambers,1/11/2022 0:00,231,Bricklayer B,1859
1,The Pines at Windward,29153,Tristen Guerrero,1/11/2022 0:00,233,Bricklayer A,1212
1,The Pines at Windward,23250,Craig Santiago,1/11/2022 0:00,231,Bricklayer B,1212
1,The Pines at Windward,29343,Salvador Bates,1/11/2022 0:00,233,Bricklayer A,1212
1,The Pines at Windward,28954,Marcos Ray,1/11/2022 0:00,231,Bricklayer B,1859
1,The Pines at Windward,25058,Garrison Garrison,1/11/2022 0:00,231,Bricklayer B,"1799,03"
1,The Pines at Windward,25295,Monica Reyes,1/11/2022 0:00,231,Bricklayer B,"2098,8"
1,The Pines at Windward,28945,Emanuel Stanley,1/11/2022 0:00,233,Bricklayer A,1212
1,The Pines at Windward,23125,Carly Cruz,1/11/2022 0:00,231,Bricklayer B,"2098,8"
1,The Pines at Windward,23813,Rodney Powers,1/11/2022 0:00,231,Bricklayer B,1859
1,The Pines at Windward,24838,Jeffery Beck,1/11/2022 0:00,231,Bricklayer B,1859
1,The Pines at Windward,32668,Bianca Hughes,1/11/2022 0:00,231,Bricklayer B,"2098,8"
1,The Pines at Windward,22487,Ariana Young,1/11/2022 0:00,231,Bricklayer B,"1760,28"
1,The Pines at Windward,23899,Marvin Contreras,1/11/2022 0:00,231,Bricklayer B,1859
1,The Pines at Windward,27752,Lukas Vaughn,1/11/2022 0:00,230,Doorman,1212
1,The Pines at Windward,28830,Jamal Norris,1/11/2022 0:00,230,Doorman,1212
1,The Pines at Windward,28054,Zackery Holt,1/11/2022 0:00,222,Grout Applicator,1212
1,The Pines at Windward,29698,Malcolm Vazquez,1/11/2022 0:00,222,Grout Applicator,1212
1,The Pines at Windward,30758,Shemar Dalton,1/11/2022 0:00,7,General Services Assistant,"1156,63"
1,The Pines at Windward,27304,Reginald Neal,1/11/2022 0:00,7,General Services Assistant,1212
1,The Pines at Windward,29741,Desmond Horton,1/11/2022 0:00,7,General Services Assistant,1212
1,The Pines at Windward,26483,Terrance Espinoza,1/11/2022 0:00,7,General Services Assistant,"1236,4"
1,The Pines at Windward,32167,Katelyn Holder,1/11/2022 0:00,7,General Services Assistant,"1236,4"
1,The Pines at Windward,31747,Isai Horne,1/11/2022 0:00,7,General Services Assistant,"1236,4"
1,The Pines at Windward,27291,Dean Terry,1/11/2022 0:00,7,General Services Assistant,1212
1,The Pines at Windward,29694,Kai Baldwin,1/11/2022 0:00,7,General Services Assistant,1212
1,The Pines at Windward,30479,Jean Pittman,1/11/2022 0:00,7,General Services Assistant,"1236,4"
1,The Pines at Windward,28609,Johnathon Hale,1/11/2022 0:00,7,General Services Assistant,1212
1,The Pines at Windward,31572,Royce Bentley,1/11/2022 0:00,7,General Services Assistant,"1236,4"
1,The Pines at Windward,27675,Rene Padilla,1/11/2022 0:00,7,General Services Assistant,1212
1,The Pines at Windward,31510,Tyrek Shepard,1/11/2022 0:00,7,General Services Assistant,"1236,4"
1,The Pines at Windward,28042,Chris Mann,1/11/2022 0:00,7,General Services Assistant,1212
1,The Pines at Windward,29697,Davis Graves,1/11/2022 0:00,7,General Services Assistant,1212
1,The Pines at Windward,30723,Junior Callahan,1/11/2022 0:00,7,General Services Assistant,"1196,52"
1,The Pines at Windward,30868,Travon Villarreal,1/11/2022 0:00,7,General Services Assistant,"1236,4"
1,The Pines at Windward,26580,Camron Griffith,1/11/2022 0:00,7,General Services Assistant,"1236,4"
1,The Pines at Windward,30711,Kellen Heath,1/11/2022 0:00,7,General Services Assistant,"1196,52"
1,The Pines at Windward,28117,Weston Dawson,1/11/2022 0:00,7,General Services Assistant,1212
1,The Pines at Windward,29739,Graham Love,1/11/2022 0:00,7,General Services Assistant,1212
1,The Pines at Windward,27672,Clay Page,1/11/2022 0:00,7,General Services Assistant,1212
1,The Pines at Windward,27833,Mauricio Bowen,1/11/2022 0:00,7,General Services Assistant,1212
1,The Pines at Windward,32162,Andrea Chaney,1/11/2022 0:00,27,Safety Technician,2800
1,The Pines at Windward,28119,Kade Hardy,1/11/2022 0:00,10,Watchman,1212
1,The Pines at Windward,29776,Kristian Swanson,1/11/2022 0:00,10,Watchman,1212
1,The Greens at Fairway Hills,24941,Gage Snyder,1/11/2022 0:00,44,Construction Manager,1859
1,The Greens at Fairway Hills,31776,Kian Yu,1/11/2022 0:00,12,Storekeeper,"1218,66"
1,The Greens at Fairway Hills,29871,Demetrius Park,1/11/2022 0:00,7,General Services Assistant,1212
1,The Greens at Fairway Hills,32157,Madeline McKnight,1/11/2022 0:00,5,Iron Worker B,"2098,8"
1,The Greens at Fairway Hills,31777,Maximiliano Woodward,1/11/2022 0:00,246,Iron Worker A,"1333,2"
1,The Greens at Fairway Hills,31102,Carlton Stafford,1/11/2022 0:00,5,Iron Worker B,"1239,33"
1,The Greens at Fairway Hills,27504,Darren Reid,1/11/2022 0:00,5,Iron Worker B,1859
1,The Greens at Fairway Hills,31531,Deontae Pugh,1/11/2022 0:00,5,Iron Worker B,"1679,04"
1,The Greens at Fairway Hills,31063,Dylon Orozco,1/11/2022 0:00,5,Iron Worker B,"1239,33"
1,The Greens at Fairway Hills,25759,Marquis Luna,1/11/2022 0:00,7,General Services Assistant,"1246,3"
1,The Greens at Fairway Hills,27810,Steven Carter,1/11/2022 0:00,20,Trainee,950
1,The Greens at Fairway Hills,30027,Dane Chandler,1/11/2022 0:00,3,Carpenter,1212
1,The Greens at Fairway Hills,28423,Norman Gates,1/11/2022 0:00,3,Carpenter,"1196,52"
1,The Greens at Fairway Hills,26091,Jaylon Oconnor,1/11/2022 0:00,6,Concrete Mixer Operator,1212
1,The Greens at Fairway Hills,21643,Felipe Blair,1/11/2022 0:00,232,Carpenter B,"1053,43"
1,The Greens at Fairway Hills,31982,Vincenzo Rowland,1/11/2022 0:00,232,Carpenter B,"1083,25"
1,The Greens at Fairway Hills,23200,Gaige McMahon,1/11/2022 0:00,232,Carpenter B,"2028,84"
1,The Greens at Fairway Hills,21662,Elian Cross,1/11/2022 0:00,232,Carpenter B,1859
1,The Greens at Fairway Hills,21668,Neal Dunlap,1/11/2022 0:00,232,Carpenter B,"2028,84"
1,The Greens at Fairway Hills,23173,Todd Daniel,1/11/2022 0:00,232,Carpenter B,1859
1,The Greens at Fairway Hills,21625,Fidel David,1/11/2022 0:00,232,Carpenter B,"1679,04"
1,The Greens at Fairway Hills,21591,Walker Simon,1/11/2022 0:00,107,Foreman,1859
1,The Greens at Fairway Hills,31062,Mitchel Barry,1/11/2022 0:00,241,Reinforcement Foreman,2720
1,The Greens at Fairway Hills,21650,Mateo Dennis,1/11/2022 0:00,96,Construction Foreman,"3831,08"
1,The Greens at Fairway Hills,32586,Miranda Sanchez,1/11/2022 0:00,218,Mini Crane Operator,"1236,4"
1,The Greens at Fairway Hills,32397,Maya Wright,1/11/2022 0:00,231,Bricklayer B,"1895,69"
1,The Greens at Fairway Hills,23195,Damion Moss,1/11/2022 0:00,231,Bricklayer B,1859
1,The Greens at Fairway Hills,23753,Francis Doyle,1/11/2022 0:00,230,Doorman,1212
1,The Greens at Fairway Hills,32416,Melanie King,1/11/2022 0:00,7,General Services Assistant,"1116,75"
1,The Greens at Fairway Hills,28243,Tate McLaughlin,1/11/2022 0:00,7,General Services Assistant,1212
1,The Greens at Fairway Hills,27753,Warren Rodgers,1/11/2022 0:00,7,General Services Assistant,1212
1,The Greens at Fairway Hills,28859,Randall Singh,1/11/2022 0:00,7,General Services Assistant,1212
1,The Greens at Fairway Hills,31476,Matteo Hahn,1/11/2022 0:00,7,General Services Assistant,"1195,19"
1,The Greens at Fairway Hills,27631,Ronaldo Bender,1/11/2022 0:00,7,General Services Assistant,"1195,19"
1,The Greens at Fairway Hills,27294,Frederick McKinney,1/11/2022 0:00,7,General Services Assistant,1212
1,The Greens at Fairway Hills,23685,Reid Rojas,1/11/2022 0:00,7,General Services Assistant,1212
1,The Greens at Fairway Hills,31198,Clifford English,1/11/2022 0:00,7,General Services Assistant,"1236,4"
1,The Greens at Fairway Hills,31267,Don Weeks,1/11/2022 0:00,27,Safety Technician,"2619,35"
1,The Crossings at Falcon Point,31660,Paxton Ali,1/11/2022 0:00,44,Construction Manager,"1916,13"
1,The Crossings at Falcon Point,29958,Travis Fisher,1/11/2022 0:00,12,Storekeeper,1870
1,The Crossings at Falcon Point,29418,Bennett Yang,1/11/2022 0:00,12,Storekeeper,1870
1,The Crossings at Falcon Point,28537,Maximilian Hines,1/11/2022 0:00,20,Trainee,950
1,The Crossings at Falcon Point,28507,Deven Farmer,1/11/2022 0:00,20,Trainee,950
1,The Crossings at Falcon Point,32458,Audrey Scott,1/11/2022 0:00,252,Safety Technician Assistant,"1130,52"
1,The Crossings at Falcon Point,28143,Issac Brady,1/11/2022 0:00,3,Carpenter,1870
1,The Crossings at Falcon Point,28460,Sawyer Goodwin,1/11/2022 0:00,3,Carpenter,1870
1,The Crossings at Falcon Point,27245,Cedric Molina,1/11/2022 0:00,3,Carpenter,1870
1,The Crossings at Falcon Point,9134,Mohamed Blake,1/11/2022 0:00,84,Purchaser,"2461,3"
1,The Crossings at Falcon Point,30541,Titus Randall,1/11/2022 0:00,228,Foreman I,2900
1,The Crossings at Falcon Point,28795,Wade Wolf,1/11/2022 0:00,214,Foreman II,"3109,92"
1,The Crossings at Falcon Point,29783,Uriel Juarez,1/11/2022 0:00,215,Foreman III,"3747,8"
1,The Crossings at Falcon Point,27201,Tomas Hodges,1/11/2022 0:00,215,Foreman III,"3385,11"
1,The Crossings at Falcon Point,31461,Prince Harding,1/11/2022 0:00,20,Trainee,950
1,The Crossings at Falcon Point,32783,Alejandra Foster,1/11/2022 0:00,247,Tile Layer,"1542,35"
1,The Crossings at Falcon Point,23417,Jade Green,1/11/2022 0:00,247,Tile Layer,"2103,2"
1,The Crossings at Falcon Point,31810,Rasheed Nixon,1/11/2022 0:00,247,Tile Layer,"1986,6"
1,The Crossings at Falcon Point,32780,Mya Sanders,1/11/2022 0:00,247,Tile Layer,"1542,35"
1,The Crossings at Falcon Point,28813,Rogelio Duran,1/11/2022 0:00,112,Junior Construction Worker,1221
1,The Crossings at Falcon Point,30705,Darrius Hensley,1/11/2022 0:00,112,Junior Construction Worker,"1181,61"
1,The Crossings at Falcon Point,28039,Marquise Carson,1/11/2022 0:00,7,General Services Assistant,1221
1,The Crossings at Falcon Point,23339,Allan Cannon,1/11/2022 0:00,97,Construction Foreman I,"2013,2"
1,The Crossings at Falcon Point,29036,Noe Hammond,1/11/2022 0:00,101,Tower Crane Operator,1870
1,The Crossings at Falcon Point,23472,Deshawn Tate,1/11/2022 0:00,101,Tower Crane Operator,1870
1,The Crossings at Falcon Point,23329,Brayan Saunders,1/11/2022 0:00,101,Tower Crane Operator,1870
1,The Crossings at Falcon Point,27409,Alfonso Carrillo,1/11/2022 0:00,6,Concrete Mixer Operator,1870
1,The Crossings at Falcon Point,28027,Terrence Mack,1/11/2022 0:00,101,Tower Crane Operator,1870
1,The Crossings at Falcon Point,31096,Adonis Jacobson,1/11/2022 0:00,2,Bricklayer,1496
1,The Crossings at Falcon Point,30006,Ernest Bowers,1/11/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,30174,Adan Waters,1/11/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,31007,Devante Kemp,1/11/2022 0:00,2,Bricklayer,1683
1,The Crossings at Falcon Point,30874,Latrell Dillon,1/11/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,30230,Tyrell Ingram,1/11/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,29426,Will Harrington,1/11/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,29978,Jonas Patton,1/11/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,28614,Leonel McCormick,1/11/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,29843,Harold Hogan,1/11/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,30164,Pierce Hampton,1/11/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,29010,Tristin French,1/11/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,31143,Nick Nolan,1/11/2022 0:00,2,Bricklayer,"1184,33"
1,The Crossings at Falcon Point,32622,Gabriela Baker,1/11/2022 0:00,2,Bricklayer,"2103,2"
1,The Crossings at Falcon Point,29971,Jerome Barton,1/11/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,31363,Samir McLean,1/11/2022 0:00,2,Bricklayer,"1345,76"
1,The Crossings at Falcon Point,30700,Rhett Atkins,1/11/2022 0:00,2,Bricklayer,"1809,68"
1,The Crossings at Falcon Point,29655,Dale Norton,1/11/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,18009,Neil Mejia,1/11/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,30875,Roland Parrish,1/11/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,31301,Kristofer Leblanc,1/11/2022 0:00,2,Bricklayer,"1730,26"
1,The Crossings at Falcon Point,18044,Jarrod Bauer,1/11/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,30872,German Melton,1/11/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,29972,Koby Leon,1/11/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,23387,Tyree Wise,1/11/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,30881,Perry Shields,1/11/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,28874,Leon Frank,1/11/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,31537,Darrin Michael,1/11/2022 0:00,2,Bricklayer,"1456,84"
1,The Crossings at Falcon Point,31681,Dan Krueger,1/11/2022 0:00,2,Bricklayer,"1730,26"
1,The Crossings at Falcon Point,31093,Keyon Woodard,1/11/2022 0:00,2,Bricklayer,1496
1,The Crossings at Falcon Point,27416,Marlon Chan,1/11/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,29977,Keenan McGuire,1/11/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,30871,Quinten Oneill,1/11/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,18113,Davon Rowe,1/11/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,29839,Leonard Deleon,1/11/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,23355,Devonte Parsons,1/11/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,30701,Kamron Roy,1/11/2022 0:00,2,Bricklayer,"1809,68"
1,The Crossings at Falcon Point,31209,Glen Villanueva,1/11/2022 0:00,2,Bricklayer,"1986,6"
1,The Crossings at Falcon Point,31115,Sammy Merritt,1/11/2022 0:00,2,Bricklayer,"1246,67"
1,The Crossings at Falcon Point,31279,Finn Middleton,1/11/2022 0:00,2,Bricklayer,"1858,43"
1,The Crossings at Falcon Point,28618,Eugene Strickland,1/11/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,31017,Thaddeus Hurst,1/11/2022 0:00,2,Bricklayer,1683
1,The Crossings at Falcon Point,29450,Mohammed Hartman,1/11/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,30155,Stanley Osborne,1/11/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,31277,Giovanny Nielsen,1/11/2022 0:00,2,Bricklayer,"1858,43"
1,The Crossings at Falcon Point,30889,Octavio Grimes,1/11/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,31019,Reynaldo Huang,1/11/2022 0:00,2,Bricklayer,"1620,67"
1,The Crossings at Falcon Point,32606,Caitlyn Adams,1/11/2022 0:00,222,Grout Applicator,1375
1,The Crossings at Falcon Point,31692,Donnie Rivers,1/11/2022 0:00,122,Coating Grout Applicator,"1130,52"
1,The Crossings at Falcon Point,32510,Alicia Hill,1/11/2022 0:00,122,Coating Grout Applicator,1375
1,The Crossings at Falcon Point,32509,Jillian Nelson,1/11/2022 0:00,122,Coating Grout Applicator,1375
1,The Crossings at Falcon Point,29832,Ralph Hoover,1/11/2022 0:00,7,General Services Assistant,1221
1,The Crossings at Falcon Point,29476,Sterling Burnett,1/11/2022 0:00,7,General Services Assistant,1221
1,The Crossings at Falcon Point,23377,Brad Kirby,1/11/2022 0:00,7,General Services Assistant,1221
1,The Crossings at Falcon Point,31027,Garett Yoder,1/11/2022 0:00,7,General Services Assistant,"1058,2"
1,The Crossings at Falcon Point,31204,Anderson Stein,1/11/2022 0:00,7,General Services Assistant,1298
1,The Crossings at Falcon Point,31113,Kenyon Santana,1/11/2022 0:00,7,General Services Assistant,1298
1,The Crossings at Falcon Point,29430,Nigel Velasquez,1/11/2022 0:00,7,General Services Assistant,1221
1,The Crossings at Falcon Point,30093,Easton Cardenas,1/11/2022 0:00,7,General Services Assistant,1221
1,The Crossings at Falcon Point,30090,Dandre Patrick,1/11/2022 0:00,7,General Services Assistant,1221
1,The Crossings at Falcon Point,28624,Dayton Stokes,1/11/2022 0:00,7,General Services Assistant,1221
1,The Crossings at Falcon Point,31528,Benito Duffy,1/11/2022 0:00,7,General Services Assistant,"1038,4"
1,The Crossings at Falcon Point,31197,Jorden Conway,1/11/2022 0:00,7,General Services Assistant,1298
1,The Crossings at Falcon Point,27187,Darryl Solis,1/11/2022 0:00,7,General Services Assistant,1221
1,The Crossings at Falcon Point,29497,Joaquin Lamb,1/11/2022 0:00,7,General Services Assistant,1221
1,The Crossings at Falcon Point,30539,Jevon Richard,1/11/2022 0:00,7,General Services Assistant,"1180,3"
1,The Crossings at Falcon Point,30588,Jamison Skinner,1/11/2022 0:00,7,General Services Assistant,1221
1,The Crossings at Falcon Point,30540,Jaylan Anthony,1/11/2022 0:00,7,General Services Assistant,"1180,3"
1,The Crossings at Falcon Point,30764,Justus Kane,1/11/2022 0:00,7,General Services Assistant,1221
1,The Crossings at Falcon Point,31010,Lamont Orr,1/11/2022 0:00,7,General Services Assistant,"1058,2"
1,The Crossings at Falcon Point,29326,Darien Trujillo,1/11/2022 0:00,7,General Services Assistant,1221
1,The Crossings at Falcon Point,29169,Nathanial Wilkins,1/11/2022 0:00,7,General Services Assistant,1221
1,The Crossings at Falcon Point,31493,Deion Raymond,1/11/2022 0:00,7,General Services Assistant,"1254,73"
1,The Crossings at Falcon Point,29459,Tobias Underwood,1/11/2022 0:00,7,General Services Assistant,1221
1,The Crossings at Falcon Point,30704,Nehemiah Harrell,1/11/2022 0:00,7,General Services Assistant,"1181,61"
1,The Crossings at Falcon Point,30584,Clinton Cameron,1/11/2022 0:00,7,General Services Assistant,1221
1,The Crossings at Falcon Point,30763,Ibrahim Booth,1/11/2022 0:00,7,General Services Assistant,1221
1,The Crossings at Falcon Point,30586,Rory Wilkinson,1/11/2022 0:00,7,General Services Assistant,1221
1,The Crossings at Falcon Point,28005,Isaias Cochran,1/11/2022 0:00,7,General Services Assistant,1221
1,The Crossings at Falcon Point,32225,Brittany Carney,1/11/2022 0:00,7,General Services Assistant,1298
1,The Crossings at Falcon Point,31090,Denzel Barrera,1/11/2022 0:00,7,General Services Assistant,1298
1,The Crossings at Falcon Point,30585,Emiliano Bridges,1/11/2022 0:00,7,General Services Assistant,1221
1,The Crossings at Falcon Point,29295,Lewis Olsen,1/11/2022 0:00,7,General Services Assistant,1221
1,The Crossings at Falcon Point,32741,Brooklyn Ross,1/11/2022 0:00,7,General Services Assistant,1100
1,The Crossings at Falcon Point,30408,Adolfo McBride,1/11/2022 0:00,7,General Services Assistant,1221
1,The Crossings at Falcon Point,29180,Nasir Morton,1/11/2022 0:00,7,General Services Assistant,1221
1,The Crossings at Falcon Point,32766,Ashlyn Morales,1/11/2022 0:00,7,General Services Assistant,1100
1,The Crossings at Falcon Point,32732,Lindsay Powell,1/11/2022 0:00,7,General Services Assistant,1100
